,audio,text
1689,custom_data/train/277ff9dd-a132-4cad-b5ff-b130953bb104.mp3,Can I have two Seafood pizzas - one medium and one large? Add extra calamari and shrimp to both.
1690,custom_data/train/d387082b-53e3-49ed-bbbb-3bf518775b46.mp3,Can I have two Seafood pizzas - one medium and one large? Add extra calamari and shrimp to both.
1691,custom_data/train/341970f9-065f-46f8-9dc9-13c2e3966779.mp3,Can I have two Seafood pizzas - one medium and one large? Add extra calamari and shrimp to both.
1692,custom_data/train/e3a2fd73-e790-4ece-9711-c78751328024.mp3,Can I have two Seafood pizzas - one medium and one large? Add extra calamari and shrimp to both.
1693,custom_data/train/c4d1b3b3-157e-4509-8ca3-962305b7e767.mp3,Can I have two Seafood pizzas - one medium and one large? Add extra calamari and shrimp to both.
1694,custom_data/train/cc6415a4-799b-471e-b062-744d9d631740.mp3,"I would like to order one Greek salad, please."
1695,custom_data/train/2875cde6-bcf4-4a4d-bc88-b9ed4db4d909.mp3,"I would like to order one Greek salad, please."
1696,custom_data/train/f26f4240-8990-449c-a7ec-86fcebbad4ff.mp3,"I would like to order one Greek salad, please."
1697,custom_data/train/d7a1a206-b2ad-462f-9d9d-5abb7122e10a.mp3,"I would like to order one Greek salad, please."
1698,custom_data/train/fc76a1e7-5ead-40be-9aee-80bc97877c0e.mp3,"I would like to order one Greek salad, please."
1699,custom_data/train/ae283bbf-86dd-4c8a-a11a-e4b7dad149ca.mp3,"I would like to order one Greek salad, please."
1700,custom_data/train/f4a2fc13-6b68-4ab6-b811-d02ea630ad29.mp3,"I would like to order one Greek salad, please."
1701,custom_data/train/a6a49df4-d329-4148-a88e-c387982bcc3f.mp3,"I would like to order one Greek salad, please."
1702,custom_data/train/d49862fa-d064-4533-95f1-56b023156a1f.mp3,"I would like to order one Greek salad, please."
1703,custom_data/train/80a60449-f984-43cb-b206-f31eaa61942e.mp3,"I would like to order one Greek salad, please."
1704,custom_data/train/e3ac4bd3-e9a3-49f8-a445-f7fa65335ad6.mp3,"I would like to order one Greek salad, please."
1705,custom_data/train/9fa22c14-0fad-4f01-81ab-75fb023c0e31.mp3,"I would like to order one Greek salad, please."
1706,custom_data/train/2f0dec37-9ea9-4b50-8e4c-812bc48e1da0.mp3,"I would like to order one Greek salad, please."
1707,custom_data/train/2c925e35-5f1d-49cd-9277-428612f3ece8.mp3,"I would like to order one Greek salad, please."
1708,custom_data/train/f25acf6b-d96d-4354-8d71-e4f0d4860309.mp3,I'd like four large hawaiians and two medium New Yorkers. Remove ham from the hawaiians.
1709,custom_data/train/5ffcf02d-b61f-4dc7-961c-1250b1f565ed.mp3,I'd like four large hawaiians and two medium New Yorkers. Remove ham from the hawaiians.
1710,custom_data/train/27aa6aaa-a8d2-4eae-9401-80a9b69743d6.mp3,I'd like four large hawaiians and two medium New Yorkers. Remove ham from the hawaiians.
1711,custom_data/train/bee4f8a8-1c47-43f5-ae22-969baf4166d1.mp3,I'd like four large hawaiians and two medium New Yorkers. Remove ham from the hawaiians.
1712,custom_data/train/a3294dd4-8d46-43f5-b74d-eded1af95e83.mp3,I'd like four large hawaiians and two medium New Yorkers. Remove ham from the hawaiians.
1713,custom_data/train/569960b1-6168-47ca-a3e4-4bb8c55831c6.mp3,I'd like four large hawaiians and two medium New Yorkers. Remove ham from the hawaiians.
1714,custom_data/train/88f5f1e4-f0c5-4e88-b8f4-518b864034e6.mp3,I'd like four large hawaiians and two medium New Yorkers. Remove ham from the hawaiians.
1715,custom_data/train/3b27ce39-1ecc-44d9-b37b-3e38dc2d22ba.mp3,I'd like four large hawaiians and two medium New Yorkers. Remove ham from the hawaiians.
1716,custom_data/train/22aa7422-d6fd-40dc-93b9-3487c2e3164f.mp3,I'd like four large hawaiians and two medium New Yorkers. Remove ham from the hawaiians.
1717,custom_data/train/33982517-f81f-4932-b570-2930a4626c5a.mp3,I'd like four large hawaiians and two medium New Yorkers. Remove ham from the hawaiians.
1718,custom_data/train/97758f74-1880-41b6-95b3-dc41ee492426.mp3,I'd like four large hawaiians and two medium New Yorkers. Remove ham from the hawaiians.
1719,custom_data/train/e200e627-79e3-471f-880d-e86ae8040cff.mp3,I'd like four large hawaiians and two medium New Yorkers. Remove ham from the hawaiians.
1720,custom_data/train/9eecbe2c-f184-452e-9447-eef61cc3266a.mp3,I'd like four large hawaiians and two medium New Yorkers. Remove ham from the hawaiians.
1721,custom_data/train/e7fc5646-7d21-46a1-a7f9-1fb9cf2dae64.mp3,I'd like four large hawaiians and two medium New Yorkers. Remove ham from the hawaiians.
1722,custom_data/train/7400cd0a-f7a6-4575-a8b5-cfbe0c0cfd79.mp3,"My favourite pizzas toppings include: Capers, Avo, Feta Cheese, Onion, Salami, Tuna, Shrimps, Olives, Peppadew, Chili"
1723,custom_data/train/d83d8204-7e46-4854-b9c4-48b04c53cb09.mp3,"My favourite pizzas toppings include: Capers, Avo, Feta Cheese, Onion, Salami, Tuna, Shrimps, Olives, Peppadew, Chili"
1724,custom_data/train/1225f897-0f3b-485b-8f4c-43195fbef8a9.mp3,"My favourite pizzas toppings include: Capers, Avo, Feta Cheese, Onion, Salami, Tuna, Shrimps, Olives, Peppadew, Chili"
1725,custom_data/train/48f5984f-63b7-46f4-af35-eeb2e8868b63.mp3,"My favourite pizzas toppings include: Capers, Avo, Feta Cheese, Onion, Salami, Tuna, Shrimps, Olives, Peppadew, Chili"
1726,custom_data/train/f50d2eb2-93ce-4b64-9ad5-b543bd346096.mp3,"My favourite pizzas toppings include: Capers, Avo, Feta Cheese, Onion, Salami, Tuna, Shrimps, Olives, Peppadew, Chili"
1727,custom_data/train/38b1750a-e199-423c-9274-83cd458f74ff.mp3,"My favourite pizzas toppings include: Capers, Avo, Feta Cheese, Onion, Salami, Tuna, Shrimps, Olives, Peppadew, Chili"
1728,custom_data/train/03d5b567-712b-491c-9632-11971bbb14f4.mp3,"My favourite pizzas toppings include: Capers, Avo, Feta Cheese, Onion, Salami, Tuna, Shrimps, Olives, Peppadew, Chili"
1729,custom_data/train/307a48e7-5b4f-447e-826f-b484b55fc2b9.mp3,"My favourite pizzas toppings include: Capers, Avo, Feta Cheese, Onion, Salami, Tuna, Shrimps, Olives, Peppadew, Chili"
1730,custom_data/train/a8f45ea4-25f6-4269-bee3-5e825f5b8ba8.mp3,"My favourite pizzas toppings include: Capers, Avo, Feta Cheese, Onion, Salami, Tuna, Shrimps, Olives, Peppadew, Chili"
1731,custom_data/train/10e04469-10bd-4eb7-b324-17a6be25ce31.mp3,"My favourite pizzas toppings include: Capers, Avo, Feta Cheese, Onion, Salami, Tuna, Shrimps, Olives, Peppadew, Chili"
1732,custom_data/train/2a2cb429-77e5-439c-90dc-babd2e828e44.mp3,"My favourite pizzas toppings include: Capers, Avo, Feta Cheese, Onion, Salami, Tuna, Shrimps, Olives, Peppadew, Chili"
1733,custom_data/train/0a1814bc-46e6-4a6c-9376-8184fbb135e1.mp3,"My favourite pizzas toppings include: Capers, Avo, Feta Cheese, Onion, Salami, Tuna, Shrimps, Olives, Peppadew, Chili"
1734,custom_data/train/f66337d9-c877-4abc-8921-03cd3fc62a77.mp3,"My favourite pizzas toppings include: Capers, Avo, Feta Cheese, Onion, Salami, Tuna, Shrimps, Olives, Peppadew, Chili"
1735,custom_data/train/5e4eb484-6747-4bd2-987e-227325dc6a68.mp3,"My favourite pizzas toppings include: Capers, Avo, Feta Cheese, Onion, Salami, Tuna, Shrimps, Olives, Peppadew, Chili"
1736,custom_data/train/df64c207-e6d0-466c-a9bd-45fc3f3ad4a3.mp3,"My favourite pizzas toppings include: Chili, Fresh Tomato, Green Pepper, Spinach, Chili pepper, Asparagus, Garlic, Mussels, Calamari, Feta Cheese"
1737,custom_data/train/9bede366-e640-4506-806e-3dd4614dde82.mp3,"My favourite pizzas toppings include: Chili, Fresh Tomato, Green Pepper, Spinach, Chili pepper, Asparagus, Garlic, Mussels, Calamari, Feta Cheese"
1738,custom_data/train/ffadf96d-6283-454c-bd04-7a2b74c9bfbe.mp3,"My favourite pizzas toppings include: Chili, Fresh Tomato, Green Pepper, Spinach, Chili pepper, Asparagus, Garlic, Mussels, Calamari, Feta Cheese"
1739,custom_data/train/4fca4f2b-fff7-4556-9826-0ead87368cfc.mp3,"My favourite pizzas toppings include: Chili, Fresh Tomato, Green Pepper, Spinach, Chili pepper, Asparagus, Garlic, Mussels, Calamari, Feta Cheese"
1740,custom_data/train/1a7baab3-29ee-4cf5-9cfc-a75a74810191.mp3,"My favourite pizzas toppings include: Chili, Fresh Tomato, Green Pepper, Spinach, Chili pepper, Asparagus, Garlic, Mussels, Calamari, Feta Cheese"
1741,custom_data/train/42d02ff8-c7d5-4605-b6b6-e52b36a69233.mp3,"My favourite pizzas toppings include: Chili, Fresh Tomato, Green Pepper, Spinach, Chili pepper, Asparagus, Garlic, Mussels, Calamari, Feta Cheese"
1742,custom_data/train/34eec61f-62d1-4cce-a7fe-4be5f851244e.mp3,"My favourite pizzas toppings include: Chili, Fresh Tomato, Green Pepper, Spinach, Chili pepper, Asparagus, Garlic, Mussels, Calamari, Feta Cheese"
1743,custom_data/train/673be822-af61-41ee-a2ca-1a00935aa877.mp3,"My favourite pizzas toppings include: Chili, Fresh Tomato, Green Pepper, Spinach, Chili pepper, Asparagus, Garlic, Mussels, Calamari, Feta Cheese"
1744,custom_data/train/23ba95a7-3ac5-4d22-ac95-baa080ad26bb.mp3,"My favourite pizzas toppings include: Chili, Fresh Tomato, Green Pepper, Spinach, Chili pepper, Asparagus, Garlic, Mussels, Calamari, Feta Cheese"
1745,custom_data/train/ea821b3e-3f62-471f-a4b8-8313c3ee2e51.mp3,"My favourite pizzas toppings include: Chili, Fresh Tomato, Green Pepper, Spinach, Chili pepper, Asparagus, Garlic, Mussels, Calamari, Feta Cheese"
1746,custom_data/train/a3105f5a-2ae6-421d-8740-77bbb27fc7f4.mp3,"My favourite pizzas toppings include: Chili, Fresh Tomato, Green Pepper, Spinach, Chili pepper, Asparagus, Garlic, Mussels, Calamari, Feta Cheese"
1747,custom_data/train/1e0c9cdb-5ca1-46c2-a374-f4f08af5832c.mp3,"My favourite pizzas toppings include: Chili, Fresh Tomato, Green Pepper, Spinach, Chili pepper, Asparagus, Garlic, Mussels, Calamari, Feta Cheese"
1748,custom_data/train/611f07e0-5af0-41a9-851c-7f6583aceca7.mp3,"My favourite pizzas toppings include: Chili, Fresh Tomato, Green Pepper, Spinach, Chili pepper, Asparagus, Garlic, Mussels, Calamari, Feta Cheese"
1749,custom_data/train/2fd4a3e8-2772-40a8-8542-a421d1dfbe79.mp3,"My favourite pizzas toppings include: Chili, Fresh Tomato, Green Pepper, Spinach, Chili pepper, Asparagus, Garlic, Mussels, Calamari, Feta Cheese"
1750,custom_data/train/a555de95-b452-4573-8172-aa1e9156a41a.mp3,"The menu includes the following pizzas: Garlic Pita, Greek, The Rotherham, Ceasar, Hawaiian, Vegetarian, Seafood, Margarita, Fever, Tuna"
1751,custom_data/train/b0678eaa-7dae-42f3-b66d-387059b1b004.mp3,"The menu includes the following pizzas: Garlic Pita, Greek, The Rotherham, Ceasar, Hawaiian, Vegetarian, Seafood, Margarita, Fever, Tuna"
1752,custom_data/train/91da66d0-998c-4abd-b30a-979d63345d2f.mp3,"The menu includes the following pizzas: Garlic Pita, Greek, The Rotherham, Ceasar, Hawaiian, Vegetarian, Seafood, Margarita, Fever, Tuna"
1753,custom_data/train/797b3aa6-7a61-479a-8cae-2fef1642c408.mp3,"The menu includes the following pizzas: Garlic Pita, Greek, The Rotherham, Ceasar, Hawaiian, Vegetarian, Seafood, Margarita, Fever, Tuna"
1754,custom_data/train/4f55a740-a797-428e-8a22-9526f5451c78.mp3,"The menu includes the following pizzas: Garlic Pita, Greek, The Rotherham, Ceasar, Hawaiian, Vegetarian, Seafood, Margarita, Fever, Tuna"
1755,custom_data/train/1997887e-349c-4daf-8fa0-766ad66f31a9.mp3,"The menu includes the following pizzas: Garlic Pita, Greek, The Rotherham, Ceasar, Hawaiian, Vegetarian, Seafood, Margarita, Fever, Tuna"
1756,custom_data/train/dabffb09-6a58-440f-b313-776a7bc13084.mp3,"The menu includes the following pizzas: Garlic Pita, Greek, The Rotherham, Ceasar, Hawaiian, Vegetarian, Seafood, Margarita, Fever, Tuna"
1757,custom_data/train/a0eab110-b11f-49e6-9038-ec51c73f7160.mp3,"The menu includes the following pizzas: Garlic Pita, Greek, The Rotherham, Ceasar, Hawaiian, Vegetarian, Seafood, Margarita, Fever, Tuna"
1758,custom_data/train/225598da-3f7d-48f0-927c-ed0e9df585c3.mp3,"The menu includes the following pizzas: Garlic Pita, Greek, The Rotherham, Ceasar, Hawaiian, Vegetarian, Seafood, Margarita, Fever, Tuna"
1759,custom_data/train/2cb1762f-63e5-4c46-ab6e-b444443eb0fe.mp3,"The menu includes the following pizzas: Garlic Pita, Greek, The Rotherham, Ceasar, Hawaiian, Vegetarian, Seafood, Margarita, Fever, Tuna"
1760,custom_data/train/6bfcdd6f-b27a-4e55-ae7c-21c743b818df.mp3,"The menu includes the following pizzas: Garlic Pita, Greek, The Rotherham, Ceasar, Hawaiian, Vegetarian, Seafood, Margarita, Fever, Tuna"
1761,custom_data/train/90053fe9-266e-4481-936b-9e3b397ec6a9.mp3,"The menu includes the following pizzas: Garlic Pita, Greek, The Rotherham, Ceasar, Hawaiian, Vegetarian, Seafood, Margarita, Fever, Tuna"
1762,custom_data/train/355e34c3-3b5d-442e-8003-31b1df5cbb77.mp3,"The menu includes the following pizzas: Garlic Pita, Greek, The Rotherham, Ceasar, Hawaiian, Vegetarian, Seafood, Margarita, Fever, Tuna"
1763,custom_data/train/36c118c0-5fd2-4776-95b5-e2700c855822.mp3,"The menu includes the following pizzas: Garlic Pita, Greek, The Rotherham, Ceasar, Hawaiian, Vegetarian, Seafood, Margarita, Fever, Tuna"
1764,custom_data/train/0ab0ec00-b3e2-4882-b797-b30f52f0ad3b.mp3,"The menu includes the following pizzas: Creamy Chicken, Meaty Foursome, A Lotta Meat, Carli's Super, Exotica, Chicken Delite, 3 Cheeses, Thai Chicken, Oriental, Three Cheese Pizza"
1765,custom_data/train/0b3d5aaa-ac6d-4277-a090-4668bd6ab76c.mp3,"The menu includes the following pizzas: Creamy Chicken, Meaty Foursome, A Lotta Meat, Carli's Super, Exotica, Chicken Delite, 3 Cheeses, Thai Chicken, Oriental, Three Cheese Pizza"
1766,custom_data/train/99b9c8f4-b8d0-4b79-adf4-308572fc5bef.mp3,"The menu includes the following pizzas: Creamy Chicken, Meaty Foursome, A Lotta Meat, Carli's Super, Exotica, Chicken Delite, 3 Cheeses, Thai Chicken, Oriental, Three Cheese Pizza"
1767,custom_data/train/5cda705e-72be-4831-b1da-b0cfe9405592.mp3,"The menu includes the following pizzas: Creamy Chicken, Meaty Foursome, A Lotta Meat, Carli's Super, Exotica, Chicken Delite, 3 Cheeses, Thai Chicken, Oriental, Three Cheese Pizza"
1768,custom_data/train/2cff08d8-4f3e-4cbc-a104-ae9c9d904232.mp3,"The menu includes the following pizzas: Creamy Chicken, Meaty Foursome, A Lotta Meat, Carli's Super, Exotica, Chicken Delite, 3 Cheeses, Thai Chicken, Oriental, Three Cheese Pizza"
1769,custom_data/train/bea94769-4107-44d2-8759-e43faebdf9db.mp3,"The menu includes the following pizzas: Creamy Chicken, Meaty Foursome, A Lotta Meat, Carli's Super, Exotica, Chicken Delite, 3 Cheeses, Thai Chicken, Oriental, Three Cheese Pizza"
1770,custom_data/train/7eb7b54d-fabc-48e8-82db-de026ad70a2d.mp3,"The menu includes the following pizzas: Creamy Chicken, Meaty Foursome, A Lotta Meat, Carli's Super, Exotica, Chicken Delite, 3 Cheeses, Thai Chicken, Oriental, Three Cheese Pizza"
1771,custom_data/train/11a6a5f8-5e3c-4d42-b225-934aa6a0b7e3.mp3,"The menu includes the following pizzas: Creamy Chicken, Meaty Foursome, A Lotta Meat, Carli's Super, Exotica, Chicken Delite, 3 Cheeses, Thai Chicken, Oriental, Three Cheese Pizza"
1772,custom_data/train/f4260f01-2843-49e6-a20b-a3925f204a96.mp3,"The menu includes the following pizzas: Creamy Chicken, Meaty Foursome, A Lotta Meat, Carli's Super, Exotica, Chicken Delite, 3 Cheeses, Thai Chicken, Oriental, Three Cheese Pizza"
1773,custom_data/train/a993bd42-f0a4-480d-802c-479ef83030f8.mp3,"The menu includes the following pizzas: Creamy Chicken, Meaty Foursome, A Lotta Meat, Carli's Super, Exotica, Chicken Delite, 3 Cheeses, Thai Chicken, Oriental, Three Cheese Pizza"
1774,custom_data/train/45b492de-e75f-49d5-8713-d3558252cc48.mp3,"The menu includes the following pizzas: Creamy Chicken, Meaty Foursome, A Lotta Meat, Carli's Super, Exotica, Chicken Delite, 3 Cheeses, Thai Chicken, Oriental, Three Cheese Pizza"
1775,custom_data/train/3eaa53b6-5f04-4a9c-be0d-919e5b8c453d.mp3,"The menu includes the following pizzas: Creamy Chicken, Meaty Foursome, A Lotta Meat, Carli's Super, Exotica, Chicken Delite, 3 Cheeses, Thai Chicken, Oriental, Three Cheese Pizza"
1776,custom_data/train/c0ef62fe-e394-4a90-97cb-70806ea32115.mp3,"The menu includes the following pizzas: Creamy Chicken, Meaty Foursome, A Lotta Meat, Carli's Super, Exotica, Chicken Delite, 3 Cheeses, Thai Chicken, Oriental, Three Cheese Pizza"
1777,custom_data/train/4975005e-07c9-4e93-89d9-fc0ff87dce68.mp3,"The menu includes the following pizzas: Creamy Chicken, Meaty Foursome, A Lotta Meat, Carli's Super, Exotica, Chicken Delite, 3 Cheeses, Thai Chicken, Oriental, Three Cheese Pizza"
1778,custom_data/train/b7198574-d073-4385-8c44-6e832a9c7625.mp3,I want four large vegetarian pizzas. Add extra onion to three of them.
1779,custom_data/train/f69be9b6-df28-44b3-9f0f-42a759d7ec61.mp3,I want four large vegetarian pizzas. Add extra onion to three of them.
1780,custom_data/train/f6a46afe-7431-4193-8746-7e78ed8a45fb.mp3,I want four large vegetarian pizzas. Add extra onion to three of them.
1781,custom_data/train/c340beb4-4040-4557-b83e-4ba9f1a9975b.mp3,I want four large vegetarian pizzas. Add extra onion to three of them.
1782,custom_data/train/73052e6d-1476-48a1-8557-ded3d0bf6896.mp3,I want four large vegetarian pizzas. Add extra onion to three of them.
1783,custom_data/train/83c3a9d1-7607-4650-90e2-9ec21f30bdff.mp3,I want four large vegetarian pizzas. Add extra onion to three of them.
1784,custom_data/train/a67093ab-d466-49fe-afbc-9f1e6788f218.mp3,I want four large vegetarian pizzas. Add extra onion to three of them.
1785,custom_data/train/4ce7c5c8-c35c-4038-95a1-47689ace55ca.mp3,I want four large vegetarian pizzas. Add extra onion to three of them.
1786,custom_data/train/81c91392-50b3-4277-925a-ba1af9b06552.mp3,I want four large vegetarian pizzas. Add extra onion to three of them.
1787,custom_data/train/f05a87bd-6153-4e6d-b54d-a2eabc50eda9.mp3,I want four large vegetarian pizzas. Add extra onion to three of them.
1788,custom_data/train/3981ac2d-30ee-4c39-8868-8114e7581c0a.mp3,I want four large vegetarian pizzas. Add extra onion to three of them.
1789,custom_data/train/240d89c4-f765-4404-b21e-d7f66e63927e.mp3,I want four large vegetarian pizzas. Add extra onion to three of them.
1790,custom_data/train/f7f99f40-807a-43d8-8a31-d03814684680.mp3,I want four large vegetarian pizzas. Add extra onion to three of them.
1791,custom_data/train/5c545f81-dabe-4c51-a6d8-6f1299587637.mp3,I want four large vegetarian pizzas. Add extra onion to three of them.
1792,custom_data/train/9d03a5c7-7f15-4aa8-8fc1-a5dda1ada199.mp3,"The menu includes the following pizzas: Napolitano, Chicken Mayo, Matt's Rib Delight, Meaty Foursome, Manhattan, Seafood, Ceasar, 3 Cheeses, Sweet Chilli Chicken, Canadian"
1793,custom_data/train/e2e478e6-d337-4de1-8b25-9380118944c2.mp3,"The menu includes the following pizzas: Napolitano, Chicken Mayo, Matt's Rib Delight, Meaty Foursome, Manhattan, Seafood, Ceasar, 3 Cheeses, Sweet Chilli Chicken, Canadian"
1794,custom_data/train/8de50109-f9cf-430b-8480-846929a909cc.mp3,"The menu includes the following pizzas: Napolitano, Chicken Mayo, Matt's Rib Delight, Meaty Foursome, Manhattan, Seafood, Ceasar, 3 Cheeses, Sweet Chilli Chicken, Canadian"
1795,custom_data/train/98f7849f-18a4-4374-9012-392d48450349.mp3,"The menu includes the following pizzas: Napolitano, Chicken Mayo, Matt's Rib Delight, Meaty Foursome, Manhattan, Seafood, Ceasar, 3 Cheeses, Sweet Chilli Chicken, Canadian"
1796,custom_data/train/6c0685eb-b668-4fb3-a2ac-1aa91df03d43.mp3,"The menu includes the following pizzas: Napolitano, Chicken Mayo, Matt's Rib Delight, Meaty Foursome, Manhattan, Seafood, Ceasar, 3 Cheeses, Sweet Chilli Chicken, Canadian"
1797,custom_data/train/61414481-f03b-41ec-8b2a-e17d771e6e3f.mp3,"The menu includes the following pizzas: Napolitano, Chicken Mayo, Matt's Rib Delight, Meaty Foursome, Manhattan, Seafood, Ceasar, 3 Cheeses, Sweet Chilli Chicken, Canadian"
1798,custom_data/train/c2ac6dbc-aac1-4184-9159-7b103d418232.mp3,"The menu includes the following pizzas: Napolitano, Chicken Mayo, Matt's Rib Delight, Meaty Foursome, Manhattan, Seafood, Ceasar, 3 Cheeses, Sweet Chilli Chicken, Canadian"
1799,custom_data/train/631f5548-c218-4531-b196-11aa23d96d19.mp3,"The menu includes the following pizzas: Napolitano, Chicken Mayo, Matt's Rib Delight, Meaty Foursome, Manhattan, Seafood, Ceasar, 3 Cheeses, Sweet Chilli Chicken, Canadian"
1800,custom_data/train/2b9d8f2d-6853-4042-8e7d-95e28f026d45.mp3,"The menu includes the following pizzas: Napolitano, Chicken Mayo, Matt's Rib Delight, Meaty Foursome, Manhattan, Seafood, Ceasar, 3 Cheeses, Sweet Chilli Chicken, Canadian"
1801,custom_data/train/a30a95f7-b45e-4217-a2ce-456ee260731c.mp3,"The menu includes the following pizzas: Napolitano, Chicken Mayo, Matt's Rib Delight, Meaty Foursome, Manhattan, Seafood, Ceasar, 3 Cheeses, Sweet Chilli Chicken, Canadian"
1802,custom_data/train/e9185a65-96ba-402a-842d-a110b8f48762.mp3,"The menu includes the following pizzas: Napolitano, Chicken Mayo, Matt's Rib Delight, Meaty Foursome, Manhattan, Seafood, Ceasar, 3 Cheeses, Sweet Chilli Chicken, Canadian"
1803,custom_data/train/d66aa7f3-fbf6-4bba-813e-41206821a023.mp3,"The menu includes the following pizzas: Napolitano, Chicken Mayo, Matt's Rib Delight, Meaty Foursome, Manhattan, Seafood, Ceasar, 3 Cheeses, Sweet Chilli Chicken, Canadian"
1804,custom_data/train/86699ed9-5362-471f-a371-87a00a1a8933.mp3,"The menu includes the following pizzas: Napolitano, Chicken Mayo, Matt's Rib Delight, Meaty Foursome, Manhattan, Seafood, Ceasar, 3 Cheeses, Sweet Chilli Chicken, Canadian"
1805,custom_data/train/4ddd9fe5-8cd6-44bf-9aae-506d45683d79.mp3,"The menu includes the following pizzas: Napolitano, Chicken Mayo, Matt's Rib Delight, Meaty Foursome, Manhattan, Seafood, Ceasar, 3 Cheeses, Sweet Chilli Chicken, Canadian"
1806,custom_data/train/29a58c86-ab04-43b9-b28b-a1167b48735e.mp3,"I'd like to order one small The Rotherham pizza with extra olives and no anchovies. Can I also get three large Meaty Foursome pizzas? Lastly, add three slices of chocolate cake for dessert."
1807,custom_data/train/21aea398-e8f5-4209-b6f3-00c9ee5a7c21.mp3,"I'd like to order one small The Rotherham pizza with extra olives and no anchovies. Can I also get three large Meaty Foursome pizzas? Lastly, add three slices of chocolate cake for dessert."
1808,custom_data/train/6d17a44a-93f6-4738-8db6-cd5a4667c63a.mp3,"I'd like to order one small The Rotherham pizza with extra olives and no anchovies. Can I also get three large Meaty Foursome pizzas? Lastly, add three slices of chocolate cake for dessert."
1809,custom_data/train/1efa6f11-00a2-42f3-bf2a-7a30acedd84a.mp3,"I'd like to order one small The Rotherham pizza with extra olives and no anchovies. Can I also get three large Meaty Foursome pizzas? Lastly, add three slices of chocolate cake for dessert."
1810,custom_data/train/c7e9365c-98e7-45bf-b385-fece5580aed7.mp3,"I'd like to order one small The Rotherham pizza with extra olives and no anchovies. Can I also get three large Meaty Foursome pizzas? Lastly, add three slices of chocolate cake for dessert."
1811,custom_data/train/e23cef51-464f-4084-b9d3-3f4f4eba1475.mp3,"I'd like to order one small The Rotherham pizza with extra olives and no anchovies. Can I also get three large Meaty Foursome pizzas? Lastly, add three slices of chocolate cake for dessert."
1812,custom_data/train/e8f8c699-6023-4393-b9d7-f65b4df127af.mp3,"I'd like to order one small The Rotherham pizza with extra olives and no anchovies. Can I also get three large Meaty Foursome pizzas? Lastly, add three slices of chocolate cake for dessert."
1813,custom_data/train/11c8d5bb-0806-40a1-a5b9-b2187009829c.mp3,"I'd like to order one small The Rotherham pizza with extra olives and no anchovies. Can I also get three large Meaty Foursome pizzas? Lastly, add three slices of chocolate cake for dessert."
1814,custom_data/train/2a13748e-17b8-402a-aaed-0e5651ebcaac.mp3,"I'd like to order one small The Rotherham pizza with extra olives and no anchovies. Can I also get three large Meaty Foursome pizzas? Lastly, add three slices of chocolate cake for dessert."
1815,custom_data/train/59f52877-1226-42f7-a1ed-b5bfe64ff6d6.mp3,"I'd like to order one small The Rotherham pizza with extra olives and no anchovies. Can I also get three large Meaty Foursome pizzas? Lastly, add three slices of chocolate cake for dessert."
1816,custom_data/train/2d4ef3be-47a5-4330-963a-583b6d1a1a50.mp3,"I'd like to order one small The Rotherham pizza with extra olives and no anchovies. Can I also get three large Meaty Foursome pizzas? Lastly, add three slices of chocolate cake for dessert."
1817,custom_data/train/a6830a84-2068-483e-a18e-ed98e10dd6f2.mp3,"I'd like to order one small The Rotherham pizza with extra olives and no anchovies. Can I also get three large Meaty Foursome pizzas? Lastly, add three slices of chocolate cake for dessert."
1818,custom_data/train/54782e98-70a7-4c97-a1af-0547f262a971.mp3,"I'd like to order one small The Rotherham pizza with extra olives and no anchovies. Can I also get three large Meaty Foursome pizzas? Lastly, add three slices of chocolate cake for dessert."
1819,custom_data/train/6170e91b-ee4f-414f-bcc0-b5c3c3daf688.mp3,"I'd like to order one small The Rotherham pizza with extra olives and no anchovies. Can I also get three large Meaty Foursome pizzas? Lastly, add three slices of chocolate cake for dessert."
1820,custom_data/train/7c5217d9-acfa-47c8-a0b4-72c1437fe4b7.mp3,"My favourite pizzas toppings include: Mushroom, Avo, Blue Cheese, Garlic, Chili, Capers, Salami, Fresh Tomato, Pineapple, Sundried Tomatoes"
1821,custom_data/train/91baf970-aea5-4b65-b0ee-1fc7b2b36a5e.mp3,"My favourite pizzas toppings include: Mushroom, Avo, Blue Cheese, Garlic, Chili, Capers, Salami, Fresh Tomato, Pineapple, Sundried Tomatoes"
1822,custom_data/train/40071165-5eae-4dfe-8d84-132dd35b126b.mp3,"My favourite pizzas toppings include: Mushroom, Avo, Blue Cheese, Garlic, Chili, Capers, Salami, Fresh Tomato, Pineapple, Sundried Tomatoes"
1823,custom_data/train/98958f58-1452-43ee-a73e-06acbb7e08f9.mp3,"My favourite pizzas toppings include: Mushroom, Avo, Blue Cheese, Garlic, Chili, Capers, Salami, Fresh Tomato, Pineapple, Sundried Tomatoes"
1824,custom_data/train/97993308-97b5-457e-93f7-70e0ca740d11.mp3,"My favourite pizzas toppings include: Mushroom, Avo, Blue Cheese, Garlic, Chili, Capers, Salami, Fresh Tomato, Pineapple, Sundried Tomatoes"
1825,custom_data/train/be60c634-acdc-47a7-a45d-70f53dbacaf8.mp3,"My favourite pizzas toppings include: Mushroom, Avo, Blue Cheese, Garlic, Chili, Capers, Salami, Fresh Tomato, Pineapple, Sundried Tomatoes"
